id,recording_id,user_id,stage_type,substep,attempt,started_at,completed_at,duration_seconds,status,error_message,meta,created_at
503,462,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-02-14 16:07:48.572888+03,2026-02-14 16:08:16.77093+03,28.198042,COMPLETED,,{"model": "fireworks", "words": 10470, "language": "ru"},2026-02-14 16:07:48.576625+03
504,462,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-02-14 16:08:16.895642+03,2026-02-14 16:08:16.905544+03,0.009902,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-14 16:08:16.897942+03
497,546,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-14 16:07:35.766029+03,2026-02-14 16:08:17.038715+03,41.272686,COMPLETED,,{"platform": "vk"},2026-02-14 16:07:35.766691+03
505,462,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-02-14 16:08:16.89638+03,2026-02-14 16:08:26.668537+03,9.772157,COMPLETED,,{"model": "deepseek", "granularity": "short"},2026-02-14 16:08:16.900518+03
509,596,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-14 16:08:33.574214+03,2026-02-14 16:08:38.851985+03,5.277771,COMPLETED,,,2026-02-14 16:08:33.581836+03
510,596,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-14 16:08:38.864954+03,2026-02-14 16:08:40.052805+03,1.187851,COMPLETED,,,2026-02-14 16:08:38.869743+03
511,596,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-14 16:08:40.06873+03,2026-02-14 16:08:40.645863+03,0.577133,COMPLETED,,,2026-02-14 16:08:40.07492+03
512,596,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-14 16:08:40.656702+03,2026-02-14 16:08:40.869966+03,0.213264,COMPLETED,,,2026-02-14 16:08:40.664892+03
508,596,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-14 16:08:33.567471+03,2026-02-14 16:08:40.88699+03,7.319519,COMPLETED,,null,2026-02-14 16:08:33.569889+03
513,596,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-14 16:08:40.978052+03,2026-02-14 16:09:00.173491+03,19.195439,COMPLETED,,{"model": "fireworks", "words": 6135, "language": "ru"},2026-02-14 16:08:40.981557+03
514,596,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-14 16:09:00.284107+03,2026-02-14 16:09:00.293012+03,0.008905,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-14 16:09:00.286285+03
515,596,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-14 16:09:00.284778+03,2026-02-14 16:09:11.872164+03,11.587386,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-14 16:09:00.28899+03
506,462,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:VK,,1,2026-02-14 16:08:27.383453+03,2026-02-14 16:09:12.58721+03,45.203757,COMPLETED,,{"platform": "vk"},2026-02-14 16:08:27.384678+03
507,462,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-02-14 16:08:27.644726+03,2026-02-14 16:09:18.85071+03,51.205984,COMPLETED,,{"platform": "youtube"},2026-02-14 16:08:27.645196+03
516,596,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-14 16:09:12.327403+03,2026-02-14 16:09:41.788049+03,29.460646,COMPLETED,,{"platform": "vk"},2026-02-14 16:09:12.328271+03
457,527,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-02-14 15:58:00.374176+03,2026-02-14 16:09:45.003444+03,704.629268,COMPLETED,,{"file_size": 207041027},2026-02-14 15:58:00.374536+03
518,527,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-14 16:09:45.074687+03,2026-02-14 16:09:50.977841+03,5.903154,COMPLETED,,,2026-02-14 16:09:45.078487+03
519,527,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-14 16:09:50.991916+03,2026-02-14 16:09:52.33831+03,1.346394,COMPLETED,,,2026-02-14 16:09:50.997851+03
520,527,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-14 16:09:52.352394+03,2026-02-14 16:09:53.039646+03,0.687252,COMPLETED,,,2026-02-14 16:09:52.35825+03
521,527,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-14 16:09:53.054453+03,2026-02-14 16:09:53.28952+03,0.235067,COMPLETED,,,2026-02-14 16:09:53.059748+03
517,527,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-14 16:09:45.06837+03,2026-02-14 16:09:53.302616+03,8.234246,COMPLETED,,null,2026-02-14 16:09:45.071058+03
522,527,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-14 16:09:53.380156+03,2026-02-14 16:10:11.556885+03,18.176729,COMPLETED,,{"model": "fireworks", "words": 6693, "language": "ru"},2026-02-14 16:09:53.382763+03
523,527,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-14 16:10:11.686699+03,2026-02-14 16:10:11.696953+03,0.010254,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-14 16:10:11.689551+03
524,527,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-14 16:10:11.687387+03,2026-02-14 16:10:25.010189+03,13.322802,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-14 16:10:11.693039+03
525,527,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-14 16:10:25.792434+03,2026-02-14 16:10:57.035368+03,31.242934,COMPLETED,,{"platform": "vk"},2026-02-14 16:10:25.79293+03
527,481,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-14 16:12:11.950031+03,2026-02-14 16:12:19.369689+03,7.419658,COMPLETED,,,2026-02-14 16:12:11.955778+03
530,481,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-14 16:12:19.384634+03,2026-02-14 16:12:21.669154+03,2.28452,COMPLETED,,,2026-02-14 16:12:19.389542+03
531,481,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-14 16:12:21.683163+03,2026-02-14 16:12:22.600475+03,0.917312,COMPLETED,,,2026-02-14 16:12:21.688852+03
532,481,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-14 16:12:22.610596+03,2026-02-14 16:12:22.887857+03,0.277261,COMPLETED,,,2026-02-14 16:12:22.614497+03
526,481,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-14 16:12:11.939484+03,2026-02-14 16:12:22.902147+03,10.962663,COMPLETED,,null,2026-02-14 16:12:11.943124+03
529,591,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-14 16:12:18.348024+03,2026-02-14 16:12:24.079665+03,5.731641,COMPLETED,,,2026-02-14 16:12:18.35365+03
534,591,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-14 16:12:24.096661+03,2026-02-14 16:12:25.330934+03,1.234273,COMPLETED,,,2026-02-14 16:12:24.104768+03
535,591,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-14 16:12:25.346778+03,2026-02-14 16:12:25.940801+03,0.594023,COMPLETED,,,2026-02-14 16:12:25.351019+03
536,591,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-14 16:12:25.955712+03,2026-02-14 16:12:26.179231+03,0.223519,COMPLETED,,,2026-02-14 16:12:25.96314+03
528,591,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-14 16:12:18.340405+03,2026-02-14 16:12:26.193088+03,7.852683,COMPLETED,,null,2026-02-14 16:12:18.343278+03
539,595,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-14 16:12:34.627179+03,2026-02-14 16:12:40.975664+03,6.348485,COMPLETED,,,2026-02-14 16:12:34.630935+03
1043,672,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-02-23 01:12:52.259113+03,2026-02-23 01:13:00.315572+03,8.056459,COMPLETED,,,2026-02-23 01:12:52.264571+03
454,519,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-02-14 15:58:00.365256+03,2026-02-14 16:12:41.193163+03,880.827907,COMPLETED,,{"file_size": 349926227},2026-02-14 15:58:00.365594+03
533,481,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-14 16:12:22.992612+03,2026-02-14 16:12:41.700738+03,18.708126,COMPLETED,,{"model": "fireworks", "words": 5603, "language": "ru"},2026-02-14 16:12:22.995768+03
543,481,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-14 16:12:41.832513+03,2026-02-14 16:12:41.845801+03,0.013288,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-14 16:12:41.836497+03
537,591,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-14 16:12:26.277+03,2026-02-14 16:12:42.762827+03,16.485827,COMPLETED,,{"model": "fireworks", "words": 5315, "language": "ru"},2026-02-14 16:12:26.280221+03
538,595,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-14 16:12:34.620894+03,2026-02-14 16:12:43.671144+03,9.05025,COMPLETED,,null,2026-02-14 16:12:34.623282+03
542,519,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-14 16:12:41.26083+03,2026-02-14 16:12:49.197635+03,7.936805,COMPLETED,,,2026-02-14 16:12:41.266078+03
541,519,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-14 16:12:41.253135+03,2026-02-14 16:12:52.155083+03,10.901948,COMPLETED,,null,2026-02-14 16:12:41.256456+03
540,595,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-14 16:12:40.991236+03,2026-02-14 16:12:42.598521+03,1.607285,COMPLETED,,,2026-02-14 16:12:40.998417+03
546,591,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-14 16:12:42.884009+03,2026-02-14 16:12:42.895583+03,0.011574,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-14 16:12:42.887081+03
545,595,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-14 16:12:42.610754+03,2026-02-14 16:12:43.369086+03,0.758332,COMPLETED,,,2026-02-14 16:12:42.617409+03
548,595,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-14 16:12:43.381595+03,2026-02-14 16:12:43.658735+03,0.27714,COMPLETED,,,2026-02-14 16:12:43.395397+03
550,519,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-14 16:12:49.209239+03,2026-02-14 16:12:50.922304+03,1.713065,COMPLETED,,,2026-02-14 16:12:49.215005+03
551,519,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-14 16:12:50.936924+03,2026-02-14 16:12:51.856979+03,0.920055,COMPLETED,,,2026-02-14 16:12:50.943129+03
552,519,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-14 16:12:51.871137+03,2026-02-14 16:12:52.145369+03,0.274232,COMPLETED,,,2026-02-14 16:12:51.877117+03
547,591,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-14 16:12:42.884771+03,2026-02-14 16:12:52.524035+03,9.639264,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-14 16:12:42.891116+03
544,481,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-14 16:12:41.83488+03,2026-02-14 16:12:55.478275+03,13.643395,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-14 16:12:41.841297+03
549,595,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-14 16:12:43.747973+03,2026-02-14 16:12:59.027231+03,15.279258,COMPLETED,,{"model": "fireworks", "words": 5976, "language": "ru"},2026-02-14 16:12:43.75119+03
556,595,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-14 16:12:59.128201+03,2026-02-14 16:12:59.138561+03,0.01036,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-14 16:12:59.130846+03
553,519,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-14 16:12:52.216089+03,2026-02-14 16:13:13.587343+03,21.371254,COMPLETED,,{"model": "fireworks", "words": 5967, "language": "ru"},2026-02-14 16:12:52.218586+03
558,519,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-14 16:13:13.697038+03,2026-02-14 16:13:13.706341+03,0.009303,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-14 16:13:13.699654+03
557,595,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-14 16:12:59.129085+03,2026-02-14 16:13:14.729088+03,15.600003,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-14 16:12:59.133461+03
562,586,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-14 16:13:15.993777+03,2026-02-14 16:13:22.47074+03,6.476963,COMPLETED,,,2026-02-14 16:13:15.99804+03
563,586,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-14 16:13:22.484604+03,2026-02-14 16:13:23.930895+03,1.446291,COMPLETED,,,2026-02-14 16:13:22.489801+03
559,519,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-14 16:13:13.698001+03,2026-02-14 16:13:24.494066+03,10.796065,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-14 16:13:13.702388+03
564,586,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-14 16:13:23.942642+03,2026-02-14 16:13:24.632383+03,0.689741,COMPLETED,,,2026-02-14 16:13:23.948229+03
565,586,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-14 16:13:24.641378+03,2026-02-14 16:13:24.906318+03,0.26494,COMPLETED,,,2026-02-14 16:13:24.64509+03
561,586,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-14 16:13:15.987787+03,2026-02-14 16:13:24.917868+03,8.930081,COMPLETED,,null,2026-02-14 16:13:15.990267+03
567,586,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-14 16:13:24.990998+03,2026-02-14 16:13:44.645513+03,19.654515,COMPLETED,,{"model": "fireworks", "words": 6167, "language": "ru"},2026-02-14 16:13:24.994329+03
568,586,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-14 16:13:44.757869+03,2026-02-14 16:13:44.769333+03,0.011464,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-14 16:13:44.760756+03
569,586,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-14 16:13:44.758596+03,2026-02-14 16:13:57.795313+03,13.036717,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-14 16:13:44.764591+03
555,481,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-14 16:12:56.217229+03,2026-02-14 16:14:08.307978+03,72.090749,COMPLETED,,{"platform": "vk"},2026-02-14 16:12:56.218056+03
554,591,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-14 16:12:53.354835+03,2026-02-14 16:14:29.634799+03,96.279964,COMPLETED,,{"platform": "vk"},2026-02-14 16:12:53.355336+03
560,595,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-14 16:13:15.306916+03,2026-02-14 16:14:51.742232+03,96.435316,COMPLETED,,{"platform": "vk"},2026-02-14 16:13:15.307628+03
566,519,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-14 16:13:24.858561+03,2026-02-14 16:14:53.01837+03,88.159809,COMPLETED,,{"platform": "vk"},2026-02-14 16:13:24.859129+03
570,586,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-14 16:13:58.170855+03,2026-02-14 16:15:05.918914+03,67.748059,COMPLETED,,{"platform": "vk"},2026-02-14 16:13:58.171417+03
571,139,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-02-14 17:10:54.641197+03,2026-02-14 17:11:18.816472+03,24.175275,COMPLETED,,{"file_size": 380423828},2026-02-14 17:10:54.641628+03
573,139,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-02-14 17:11:18.894591+03,2026-02-14 17:11:31.244734+03,12.350143,COMPLETED,,,2026-02-14 17:11:18.898053+03
574,139,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,analyze_silence,1,2026-02-14 17:11:31.258254+03,2026-02-14 17:11:33.602549+03,2.344295,COMPLETED,,,2026-02-14 17:11:31.262097+03
575,139,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-02-14 17:11:33.616557+03,2026-02-14 17:11:34.62763+03,1.011073,COMPLETED,,,2026-02-14 17:11:33.623001+03
576,139,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-02-14 17:11:34.658674+03,2026-02-14 17:11:35.067847+03,0.409173,COMPLETED,,,2026-02-14 17:11:34.665217+03
572,139,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-02-14 17:11:18.888536+03,2026-02-14 17:11:35.081965+03,16.193429,COMPLETED,,null,2026-02-14 17:11:18.891271+03
577,139,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-02-14 17:11:35.166179+03,2026-02-14 17:11:53.214004+03,18.047825,COMPLETED,,{"model": "fireworks", "words": 14491, "language": "ru"},2026-02-14 17:11:35.169114+03
578,139,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-02-14 17:11:53.368036+03,2026-02-14 17:11:53.379417+03,0.011381,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-14 17:11:53.370295+03
579,139,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-02-14 17:11:53.36925+03,2026-02-14 17:12:02.817143+03,9.447893,COMPLETED,,{"model": "deepseek", "granularity": "short"},2026-02-14 17:11:53.373212+03
581,139,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:VK,,1,2026-02-14 17:12:03.120602+03,2026-02-14 17:12:56.299466+03,53.178864,COMPLETED,,{"platform": "vk"},2026-02-14 17:12:03.120938+03
580,139,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-02-14 17:12:03.119274+03,2026-02-14 17:13:00.148581+03,57.029307,COMPLETED,,{"platform": "youtube"},2026-02-14 17:12:03.119722+03
582,566,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-02-15 11:42:28.23194+03,2026-02-15 11:42:42.718994+03,14.487054,COMPLETED,,{"file_size": 205090490},2026-02-15 11:42:28.232545+03
584,566,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-15 11:42:42.777746+03,2026-02-15 11:42:49.679215+03,6.901469,COMPLETED,,,2026-02-15 11:42:42.783024+03
585,566,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-15 11:42:49.690612+03,2026-02-15 11:42:51.063566+03,1.372954,COMPLETED,,,2026-02-15 11:42:49.695676+03
586,566,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-15 11:42:51.077193+03,2026-02-15 11:42:51.667322+03,0.590129,COMPLETED,,,2026-02-15 11:42:51.08179+03
587,566,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-15 11:42:51.68146+03,2026-02-15 11:42:51.893695+03,0.212235,COMPLETED,,,2026-02-15 11:42:51.688024+03
583,566,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-15 11:42:42.769885+03,2026-02-15 11:42:51.908564+03,9.138679,COMPLETED,,null,2026-02-15 11:42:42.773089+03
588,566,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-15 11:42:51.979837+03,2026-02-15 11:43:06.825152+03,14.845315,COMPLETED,,{"model": "fireworks", "words": 7678, "language": "ru"},2026-02-15 11:42:51.98383+03
589,566,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-15 11:43:06.942929+03,2026-02-15 11:43:06.952892+03,0.009963,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-15 11:43:06.945731+03
1382,919,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-03 14:37:45.481557+03,2026-03-03 14:38:11.328344+03,25.846787,COMPLETED,,{"file_size": 208843865},2026-03-03 14:37:45.482185+03
590,566,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-15 11:43:06.943835+03,2026-02-15 11:43:16.93447+03,9.990635,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-15 11:43:06.948505+03
591,566,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-15 11:43:17.178609+03,2026-02-15 11:43:31.722243+03,14.543634,COMPLETED,,{"platform": "vk"},2026-02-15 11:43:17.179172+03
593,492,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-02-15 11:43:59.78332+03,2026-02-15 11:44:25.35628+03,25.57296,COMPLETED,,{"file_size": 343200467},2026-02-15 11:43:59.783601+03
595,492,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-02-15 11:44:25.416325+03,2026-02-15 11:44:39.558089+03,14.141764,COMPLETED,,,2026-02-15 11:44:25.420517+03
596,492,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,analyze_silence,1,2026-02-15 11:44:39.569541+03,2026-02-15 11:44:42.170531+03,2.60099,COMPLETED,,,2026-02-15 11:44:39.574483+03
592,486,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-02-15 11:43:59.782745+03,2026-02-15 11:44:43.196249+03,43.413504,COMPLETED,,{"file_size": 524597919},2026-02-15 11:43:59.783137+03
597,492,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-02-15 11:44:42.17998+03,2026-02-15 11:44:43.242418+03,1.062438,COMPLETED,,,2026-02-15 11:44:42.183427+03
600,492,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-02-15 11:44:43.250387+03,2026-02-15 11:44:43.850083+03,0.599696,COMPLETED,,,2026-02-15 11:44:43.253493+03
594,492,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-02-15 11:44:25.409596+03,2026-02-15 11:44:43.863853+03,18.454257,COMPLETED,,null,2026-02-15 11:44:25.412302+03
599,486,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-02-15 11:44:43.245923+03,2026-02-15 11:44:58.523602+03,15.277679,COMPLETED,,,2026-02-15 11:44:43.249067+03
602,486,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,analyze_silence,1,2026-02-15 11:44:58.538146+03,2026-02-15 11:45:01.560097+03,3.021951,COMPLETED,,,2026-02-15 11:44:58.544674+03
603,486,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-02-15 11:45:01.576034+03,2026-02-15 11:45:02.913592+03,1.337558,COMPLETED,,,2026-02-15 11:45:01.582047+03
604,486,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-02-15 11:45:02.928345+03,2026-02-15 11:45:03.364938+03,0.436593,COMPLETED,,,2026-02-15 11:45:02.934612+03
598,486,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-02-15 11:44:43.240186+03,2026-02-15 11:45:03.382434+03,20.142248,COMPLETED,,null,2026-02-15 11:44:43.242472+03
601,492,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-02-15 11:44:43.942744+03,2026-02-15 11:45:14.000617+03,30.057873,COMPLETED,,{"model": "fireworks", "words": 13176, "language": "ru"},2026-02-15 11:44:43.94597+03
606,492,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-02-15 11:45:14.138887+03,2026-02-15 11:45:14.151737+03,0.01285,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-15 11:45:14.141412+03
607,492,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-02-15 11:45:14.139831+03,2026-02-15 11:45:30.740188+03,16.600357,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-15 11:45:14.14569+03
605,486,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-02-15 11:45:03.470226+03,2026-02-15 11:45:33.63343+03,30.163204,COMPLETED,,{"model": "fireworks", "words": 16912, "language": "ru"},2026-02-15 11:45:03.472874+03
610,486,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-02-15 11:45:33.787263+03,2026-02-15 11:45:33.799289+03,0.012026,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-15 11:45:33.789581+03
611,486,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-02-15 11:45:33.788883+03,2026-02-15 11:45:50.497196+03,16.708313,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-15 11:45:33.79229+03
608,492,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:VK,,1,2026-02-15 11:45:31.018054+03,2026-02-15 11:46:54.427424+03,83.40937,COMPLETED,,{"platform": "vk"},2026-02-15 11:45:31.018694+03
609,492,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-02-15 11:45:31.191004+03,2026-02-15 11:47:12.656348+03,101.465344,COMPLETED,,{"platform": "youtube"},2026-02-15 11:45:31.192011+03
613,486,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:VK,,1,2026-02-15 11:45:50.837445+03,2026-02-15 11:47:59.511694+03,128.674249,COMPLETED,,{"platform": "vk"},2026-02-15 11:45:50.837956+03
612,486,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-02-15 11:45:50.669947+03,2026-02-15 11:48:07.966428+03,137.296481,COMPLETED,,{"platform": "youtube"},2026-02-15 11:45:50.67031+03
614,602,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-02-15 21:34:26.110646+03,,,IN_PROGRESS,,null,2026-02-15 21:34:26.111789+03
